,target,clean_text_hard,clean_text_light,tweet_len,urls,hashtags,emojis,mentions
11467,0,air raid siren echoes kyiv ukraine jn llkzwot kyiv ukraine airraid nmg ttvnt,"Air raid siren echoes over Kyiv, Ukraine.",41,"['https://t.co/Jn2LlKZWoT', 'https://t.co/4NMG9tTVNt']","['#kyiv', '#Ukraine', '#SlavaUkraini', '#airraid']",[],[]
11468,0,barterblex starting think badass videos slavic people assumed wsxelq,@BarterBlex I'm starting to think that all these badass videos we see of Slavic people that we assumed were,107,['https://t.co/wSxeLQ1I9K'],[],[],['@BarterBlex']
11469,0,bfry ralee putin regime kleptocracy surprise steal sons daughters lives vbbtkpde,"@bfry1981 @RALee85 Putin s regime is a Kleptocracy, it is no surprise he will steal their sons and daughters lives.",115,['https://t.co/z3vbbtKPde'],[],[],"['@bfry1981', '@RALee85']"
11470,0,ukrinform like special forces group dm need volunteers world yfft,"@UKRINFORM If you d like to be part of our special forces group, DM me. We need volunteers all around the world to",114,['https://t.co/g13X1yffT8'],[],[],['@UKRINFORM']
11471,0,thank insightful tweets follow ukrainecrisis news slavaukraïni prjlx fp ucrm,Thank you for your insightful tweets. A must follow for  news.  ni,66,"['https://t.co/I03z7pRjLX', 'https://t.co/Fp3Ucrm8o6']","['#UkraineCrisis', '#SlavaUkraïni']",[],[]
11472,0,checked putin recently kremlinrussia_e knives generals leadersh tbudexpkaj,Has anyone checked on  recently? @KremlinRussia_E? Any knives in his back from his generals or other leadersh,109,['https://t.co/tbuDexPKaJ'],['#Putin'],[],['@KremlinRussia_E']
11473,0,boycottrenault funding genocide war crimes murders innocent civilians children animals unforgivab iss dxemj,"funding Genocide, war crimes, the murders of innocent civilians, children and animals is unforgivab",99,['https://t.co/3ISs7dxEmj'],['#BoycottRenault'],[],[]
11474,0,huzzah ukraine stoprussia stopputin noflyzone aig ul,Huzzah   .,10,['https://t.co/aIg2C1UL3t'],"['#Ukraine', '#SlavaUkraini', '#PutinWarCriminal', '#StopRussia', '#StopPutin', '#NoFlyZone', '#SanctionLukashenko']",[],[]
11475,0,got awful picture mind actually happening johnsonout torycorruption partygate gtto jpr ukam,I've got an awful picture in my mind of that actually happening,63,['https://t.co/jPr168ukAm'],"['#JohnsonOut55', '#ToryCorruption', '#Partygate', '#GTTO']",[],[]
11476,0,taliban come russia ukraina spwqaxrczb,Even the  have come out against  at the @UN.,44,['https://t.co/sPwQaXrcZB'],"['#Taliban', '#Russia', '#UkraineRussiaWar', '#Ukraina', '#SlavaUkraini']",[],['@UN']
11477,0,watch amazing people sch gntus,Watch this.amazing people.,26,['https://t.co/Sch58GNTus'],['#SlavaUkraini'],[],[]
11478,0,price gasoline went days southeastern ohio pay putin,Price of gasoline went up $.30 in two days! Southeastern Ohio here! I'll pay it! Putin .,88,[],['#SlavaUkraini'],['🖕'],[]
11479,0,people talk uniting world man bfpsylap,People talk about uniting the world. This man is doing it.,58,['https://t.co/bFPsYlAP7C'],['#SlavaUkraini'],[],[]
11480,0,putin dictator putin tyrant fuc lt putin ucraniarusia putler,Putin dictator. Putin tyrant. Fuc|&lt; y u Putin .,50,[],"['#SlavaUkraini', '#UcraniaRusia', '#UkraineRussiaWar', '#Putler']",[],[]
11481,0,bbcstever bbcnews bbcworld bbcworldservice bbcradio putin war criminal valentina gem sanction bmxle zpab,@BBCSteveR @BBCNews @BBCWorld @bbcworldservice @BBCRadio4 Putin is a war criminal. Valentina is a gem. The sanction,115,['https://t.co/BmXlE2zPaB'],[],[],"['@BBCSteveR', '@BBCNews', '@BBCWorld', '@bbcworldservice', '@BBCRadio4']"
11482,0,flashoholic kremlinrussia wow bombing women children russia wake,"@Flashoholic @KremlinRussia Wow, so much 'not bombing women and children'.  Russia wake up",90,[],['#SlavaUkraini'],[],"['@Flashoholic', '@KremlinRussia']"
11483,0,fuck nestle danone blind supporting russia killing ab mlk,Fuck you @Nestle and @Danone are you blind?!? Why do you still supporting  don t you see that they killing c,108,['https://t.co/AB8K6MlK0j'],['#russia'],[],"['@Nestle', '@Danone']"
11484,0,language putin regime ukraine theyve lost know jsmhdmjj,And yet more language where the  regime is having to back off  .theyve lost and they know it now n,98,['https://t.co/U8JsMhdMJj'],"['#Putin', '#Ukraine']",[],[]
11485,0,englishukraine forget non nato country border russia finland bold today dyugbyjcbo,@EnglishUkraine Forget about a non-Nato country with 1300km border with Russia. Finland made bold move today and de,115,['https://t.co/dyUgbyJcBo'],[],[],['@EnglishUkraine']
11486,0,zeitzumtraeumen heil selenskij,@zeitzumtraeumen Heil,21,[],"['#Selenskij', '#SlavaUkraini']",[],['@zeitzumtraeumen']
11487,0,ragusajr occupydemocrats uhhhhhh sure ashton mila worth contribution mdzgukcdb,"@ragusajr158 @OccupyDemocrats Uhhhhhh, not sure Ashton &amp; Mila are worth $300M, and. Your $5-$10-$20 contribution",116,['https://t.co/mdzguKcDb7'],[],[],"['@ragusajr158', '@OccupyDemocrats']"
11488,0,logistics problems stall massive russian convoy bound kyiv hard going food fuel kdewsmmf,Logistics Problems Stall Massive Russian Convoy Bound for Kyiv. Well it's hard to keep going without food or fuel. I,116,['https://t.co/kdewSMMf11'],[],[],[]
11489,0,network animals single death ukrainian russian adds price head vladimir putin vkkwz mmu,@Network4Animals Every single death - Ukrainian or Russian - adds to the price on the head of Vladimir Putin.,109,['https://t.co/Vkkwz3MMu6'],[],[],['@Network4Animals']
11490,0,армиярф russianarmy stoprussia депутинизация putinhitler tik tok war subscribe ifxm uuz,Tik tok and war SUBSCRIBE,25,['https://t.co/IFxm3G4UUZ'],"['#АрмияРФ', '#RussianArmy', '#StopRussia', '#ДеПутинизация', '#PutinHitler', '#SlavaUkraini']",[],[]
11491,0,rockets rain base outside zhytomyr vnx,Even more rockets rain down on this base outside  -,51,['https://t.co/D0AT1V0VNX'],"['#Zhytomyr', '#SlavaUkraini']",[],[]
11492,0,btsukrprojects sending prayers safety abroad push help ukraine,@btsukrprojects Sending you all my prayers for safety. Doing all we can from abroad to push for more help for Ukraine.,118,[],['#SlavaUkraini'],[],['@btsukrprojects']
11493,0,iranazad_tv women force change tl lhq hde,@IranAzad_TV WOMEN FORCE OF CHANGE.,35,['https://t.co/tl6lhq1hDE'],"['#StandWithUkraine', '#NoFlyZoneOverUkraine', '#SLAVAUKRAINI', '#RussiaUkraineWar']",[],['@IranAzad_TV']
11494,0,science way speaking truth power hwk_ias promotes search truth peaceful agabq br,has always been a way of speaking truth to power. @HWK_IAS promotes the search for truth through peaceful,105,['https://t.co/AgaBQ4br3z'],['#Science'],[],['@HWK_IAS']
11495,0,hromadske military russian terrorists slavaukraïni,@Hromadske not military. russian terrorists.  ni,48,[],['#SlavaUkraïni'],[],['@Hromadske']
11496,0,zelenskyyua set balls visible space rwcwtdet,@ZelenskyyUa has a set of Balls that are visible from space!!,61,['https://t.co/RWCWTdEt1N'],"['#SlavaUkraini', '#UkraineUnderAttaсk']",[],['@ZelenskyyUa']
11497,0,chef kiss dot gif vmuub vq,[chef s kiss dot gif].,22,['https://t.co/vMuuB1s2Vq'],['#SlavaUkraini'],[],[]
11498,0,baddiel stalin tried break ukrainian spirit brought holodomor putin going diffe kap,@Baddiel Stalin tried to break the Ukrainian spirit first and brought you Holodomor. Now Putin is going for a diffe,115,['https://t.co/KAP86A6n9v'],[],[],['@Baddiel']
11499,0,courageous contagious heuz vq,Courageous is contagious,24,['https://t.co/C0heUz45Vq'],['#SlavaUkraini'],[],[]
11500,0,support ukraine stop war stoprussia stopputin nft nftcommunity lk mxactpc,I SUPPORT UKRAINE . STOP THE WAR.,33,['https://t.co/Lk1mxACtpC'],"['#SlavaUkraini', '#StopRussia', '#StopPutin', '#PutinWarCriminal', '#NFT', '#NFTCommunity']",[],[]
11501,0,iaponomarenko amen,@IAPonomarenko AMEN.,20,[],['#SlavaUkraini'],"['💗', '🔥']",['@IAPonomarenko']
11502,0,wanted resilient ukraine people watch winter ukraine fight freedom tjbigjlech,If you wanted to see just how resilient the Ukraine people are. Watch Winter on Fire: Ukraine's Fight For Freedom.,114,['https://t.co/TjBiGJLecH'],[],[],[]
11503,0,jameshogaboam starbucks alshayahelpdesk russia ukraine kuwaittimesnews kuna_en oh look invited troll sqs lysl,@JamesHogaboam @Starbucks @AlshayaHelpDesk @Russia @Ukraine @kuwaittimesnews @kuna_en Oh look who invited a,107,['https://t.co/s1Sqs5Lysl'],['#troll'],[],"['@JamesHogaboam', '@Starbucks', '@AlshayaHelpDesk', '@Russia', '@Ukraine', '@kuwaittimesnews', '@kuna_en']"
11504,0,mattia_n fkputin long fkg list included nl tfite,@mattia_n     . It must be a long fkg list. Also included on,60,['https://t.co/Nl6U1TfiTe'],"['#FKPutin', '#PutinWarCriminal', '#StandWithUkraine', '#SlavaUkraini']",[],['@mattia_n']
11505,0,joe_trendy european parliament applauded president ukraine slovakian statesman uhrik ija wu rxw,@joe_trendy So when the whole European Parliament applauded to the president of Ukraine. Slovakian statesman Uhrik,114,['https://t.co/iJa6WU6rXW'],[],[],['@joe_trendy']
11506,0,fit pretty imho ccvxyxp,"It fit pretty well, imho.",25,['https://t.co/8cCvxYxp6M'],['#SlavaUkraini'],[],[]
11507,0,reuters reuters failure population invite blog trpeccyskq kiev anuyilme,@Reuters . @Reuters This is another failure of the population!!! I invite to my blog! .,87,"['https://t.co/trpeCCYSKq', 'https://t.co/AnUyIlme5r']",['#Kiev'],[],"['@Reuters', '@Reuters']"
11508,0,youranonnews fear video zelenskya things trun tomorrow troops ru lprckkshms,@YourAnonNews I fear every video of Zelenskya could be his last one things can trun out tomorrow if troops from Ru,114,['https://t.co/lPRcKksHMs'],[],['😢'],['@YourAnonNews']
11509,0,ancikafilipovic carolecadwalla ikoshiw hardly propaganda sweetie evidence hujxwdp,"@AncikaFilipovic @carolecadwalla @IKoshiw Hardly propaganda sweetie, the evidence is there for you to see with your",115,['https://t.co/7hUjXWDP66'],[],[],"['@AncikaFilipovic', '@carolecadwalla', '@IKoshiw']"
11510,0,ralee dalperovitch womp womp goodbye hoie,"@RALee85 @DAlperovitch Womp womp. Goodbye, a$$hoIe.",51,[],['#SlavaUkraini'],[],"['@RALee85', '@DAlperovitch']"
11511,0,techz_dave therealkmckidd huge huge crowd ukraine hero,@techz_dave @TheRealKMcKidd HUGE! HUGE! Crowd!  . Ukraine Hero's!,65,[],['#SlavaUkraini'],"['📘', '📒']","['@techz_dave', '@TheRealKMcKidd']"
11512,0,morning ukraine standing,It is morning. Ukraine is still standing .,42,[],['#SlavaUkraini'],[],[]
11513,0,newsmax fool wanted nato hfabnq aa,@newsmax This fool wanted us out of NATO,40,['https://t.co/hfabNQ32aa'],"['#TrumpIsARussianAsset', '#TrumpIsARussianAsset', '#PutinIsaWarCriminal']","['💩', '💩']",['@newsmax']
11514,0,ryanlpainter rally ukraine tomorrow douglas street wear blue yellow friend,@ryanlpainter Rally for Ukraine tomorrow on Douglas street. Wear your blue and yellow my friend!!!,98,[],['#SlavaUkraini'],[],['@ryanlpainter']
11515,0,iaponomarenko brave martyr slavaukraïni,@IAPonomarenko Another brave martyr.  ni,40,[],['#SlavaUkraïni'],[],['@IAPonomarenko']
11516,0,euromaidanpress proud ukrainians world kneels,@EuromaidanPress  . Proud Ukrainians! World kneels!,51,[],['#SlavaUkraini'],"['🙌', '🙌', '🙌']",['@EuromaidanPress']
11517,0,kills friends putin orders schools teenagers address effectively declared kjv sjpii,"While he kills my friends,  orders schools to show teenagers the address in which [he] effectively declared",107,['https://t.co/Kjv68SjPiI'],['#Putin'],[],[]
11518,0,exactly johnsonout torycorruption partygate gtto putinwarcrimes slavaukraïni zbqozmfs,Exactly       ni,16,['https://t.co/V1ZbQOZMFs'],"['#JohnsonOut55', '#ToryCorruption', '#Partygate', '#GTTO', '#PutinWarCrimes', '#SlavaUkraïni']",[],[]
11519,0,women force change sa krs bgv,WOMEN FORCE OF CHANGE .,23,['https://t.co/sa4kRS5bgv'],"['#StandWithUkraine', '#NoFlyZoneOverUkraine', '#SLAVAUKRAINI', '#RussiaUkraineWar']",[],[]
11520,0,alisha_c joebiden fbi russia broke ruble worthless gru freaking disinformation machine vtzwwoiu,@Alisha_C03 @JoeBiden @FBI Russia is broke. Ruble is worthless. GRU freaking out. Their disinformation machine over,115,['https://t.co/VTzwWOiU99'],[],[],"['@Alisha_C03', '@JoeBiden', '@FBI']"
11521,0,proud haarlemmer dark times haarlem giro edvo lpvti,Proud to be a Haarlemmer in these dark times!,45,['https://t.co/edVO8LpvtI'],"['#haarlem', '#SlavaUkraini', '#Giro555']",[],[]
11522,0,feeling sleep stop thinking special military operation ch cmcoom,"that feeling when it s 3AM, you can t sleep, and you can t stop thinking about the special military operation that",114,['https://t.co/cH65cmcOOm'],[],[],[]
11523,0,know feels wrong bed sleep relaxed,"don't know. feels wrong to go to bed and just sleep, relaxed.",61,[],['#SlavaUkraini'],"['🙏', '🙏']",[]
11524,0,asbmilitary better pay higher prices consume price blood higher,@ASBMilitary Better pay higher prices and consume less. The price for blood is higher!,86,[],['#SlavaUkraini'],[],['@ASBMilitary']
11525,0,buckfiden sotu sotu iranians sleepyjoe burisma hunterbiden crackpipebiden impeachbiden shtmqz bxh,,0,['https://t.co/shtmqz9BXh'],"['#BuckFiden', '#SOTU', '#SOTU2022', '#Iranians', '#SlavaUkraini', '#SleepyJoe', '#Burisma', '#HunterBiden', '#CracKPipeBiden', '#ImpeachBiden']",[],[]
11526,0,bonjovi thank bonjovi dedicating brave people ukraine standing ground standing vhicf cui,@BonJovi thank you @BonJovi for dedicating this to the brave people of  . Standing your ground and standing,107,['https://t.co/vHICf11cUi'],['#Ukraine'],[],"['@BonJovi', '@BonJovi']"
11527,0,ambumevogh eenoi vnis,Here is what you can do,23,"['https://t.co/aMbumeVOGh', 'https://t.co/eeNoi6vNIS']",['#SlavaUkraini'],['❤'],[]
11528,0,youranonnews dear youranonnews thanks work win russia fveeb yyi,@YourAnonNews Dear @YourAnonNews thanks for your work together we will win against russia.,90,['https://t.co/fVeeB19yYi'],[],"['🙏', '💞']","['@YourAnonNews', '@YourAnonNews']"
11529,0,johnsweeneyroar perugia favourite city italy extended offer place near berlin,@johnsweeneyroar Perugia is my favourite city in Italy. I'll extended your offer to our place near Berlin for you both,118,[],['#SlavaUkraini'],"['🌻', '🌻']",['@johnsweeneyroar']
11530,0,lt follow account peace planet earth offered ngko vghzu,&lt;3 PLEASE follow my Account here.  on planet  will BE offered.  is,69,['https://t.co/ngKo6VGHZu'],"['#SlavaUkraini', '#Peace', '#Earth', '#UkraineUnderAttaсk']",[],[]
11531,0,jojofarthingt caucasusnomad anybody wants enlighten western journalist apologia putin su gs pt,@jojofarthingt0n @caucasusnomad If anybody wants to enlighten a Western Journalist doing *apologia for Putin* be su,115,['https://t.co/q8e90GS3pt'],[],[],"['@jojofarthingt0n', '@caucasusnomad']"
11532,0,making rounds knows netherlands ph bqnflr,This is making the rounds but no one knows from where. The Netherlands!,71,['https://t.co/0ph4BqNFlR'],"['#SlavaUkraini', '#PutinIsaWarCriminal']",[],[]
11533,0,johnsonout bring government national unity qxn,Bring in a Government of National Unity.,40,['https://t.co/G8I8qXN2q4'],"['#JohnsonOut42', '#SlavaUkraini']",[],[]
11534,0,couple extra nicker knocking book room equivalent dec owe guys chh pakl,"Anyway. If you ve a couple of extra nicker knocking about, book a room, and equivalent to DEC. We owe these guys a",114,['https://t.co/chH7y7paKl'],[],[],[]
11535,0,warning frightening images intentional slaughter civilians heartbroken fk vcqa,"Warning, these are some frightening images of an intentional slaughter of civilians. Heartbroken.",97,['https://t.co/fK4u06vcqa'],['#StandWithUkraine'],[],[]
11536,0,know chaplains non combatants war zones armed faith knlaegyak,For those who don't know. Chaplains are non-combatants and go into war zones armed with nothing but their faith. A,114,['https://t.co/KnlaEGyaK4'],[],[],[]
11537,0,morning days frantically scroll news hope light ukrainian peopl hsjtnnvmdl,Every morning since 6 days I frantically scroll through the news in the hope of some light for the  peopl,105,['https://t.co/HsjtnnvMdl'],['#Ukrainian'],[],[]
11538,0,mfa_russia naftalibennett israel_mid_ru israelinrussia israelrussian israelmfa gpoisrael rusrepramallah zf ppy huy,@mfa_russia @naftalibennett @israel_mid_ru @IsraelinRussia @IsraelRussian @IsraelMFA @GPOIsrael @RusRepRamallah,111,['https://t.co/zF7PPy5huY'],[],[],"['@mfa_russia', '@naftalibennett', '@israel_mid_ru', '@IsraelinRussia', '@IsraelRussian', '@IsraelMFA', '@GPOIsrael', '@RusRepRamallah']"
11539,0,collective punishment putin way,Collective punishment is the Putin way. It must not be ours.,60,[],['#SlavaUkraini'],[],[]
11540,0,kyivindependent eu uk usa provide ukraine drones target russian war criminals russian itds ycm,"@KyivIndependent The EU, UK and USA must provide Ukraine with drones to target Russian War Criminals. All Russian",113,['https://t.co/y0itdS0Ycm'],[],[],['@KyivIndependent']
11541,0,waking today uk ukraine standing strength courage example yew uobwup,"Waking up today in the UK, To see Ukraine is still standing! Your strength and courage should be an example to the",114,['https://t.co/yew1uoBWup'],[],[],[]
11542,0,quoteoftheday stoprussia win new cities new dreams new sto mjymvrdfb,"""We will win. There will be new cities. there will be new dreams. there will be a new sto",89,['https://t.co/4mjYmVRDFB'],"['#QuoteoftheDay', '#StopRussia']",[],[]
11543,0,newvoiceukraine russianwarcrime stay strong,@NewVoiceUkraine   . Stay strong,32,[],"['#RussianWarCrime', '#SlavaUkraini']","['💪', '🏻']",['@NewVoiceUkraine']
11544,0,calling tory complicity russian invasion ukraine dbcf,Calling out Tory complicity with the Russian invasion of Ukraine,64,['https://t.co/DbCF3R9967'],['#SlavaUkraini'],[],[]
11545,0,euromaidanpress day come check held strong check everyday surv ourfx,@EuromaidanPress Each day I come to check if you have held strong and I will check everyday to see if you have surv,115,['https://t.co/6ouRfX4kG9'],[],[],['@EuromaidanPress']
11546,0,like incredibly important project watch journalists like terrelljstarr risk lives bri hwatpmbsbl,This seems like an incredibly important project as we watch journalists like @terrelljstarr risk their lives to bri,115,['https://t.co/hwAtpMBSbl'],[],[],['@terrelljstarr']
11547,0,nato stop indicating declare options table discussed ev bvjibrnxzj,@NATO should stop indicating what it won t do and declare that all options are now on the table to be discussed (ev,115,['https://t.co/bvJibRnXZJ'],[],[],['@NATO']
11548,0,benjaminwittes putinlies kt qigwlfo,@benjaminwittes,15,['https://t.co/kT2QIGWLfo'],"['#Putinisawarcriminal', '#Putinisnotrussia', '#Putinlies', '#istandwithUkraine', '#standwithUkraine']",[],['@benjaminwittes']
11549,0,anonymous activists ukraine poland bgdrlkl,from  and  .,12,['https://t.co/bGdRlkL52x'],"['#Anonymous', '#Activists', '#Ukraine', '#Poland', '#UnitedAgainstPutin', '#slavaUkraini']","['🎩', '✋', '🏼', '🚒', '🚚', '🚒', '🚚', '🚒', '🚚', '🚚', '🚚', '🚚', '🚚', '🚚', '🚚', '✋', '🏼', '🏼', '🏼']",[]
11550,0,otto_english mention covid circumstances apparently makes want aho hc fie,"@Otto_English Not to mention Covid - don't, under any circumstances. It's all over now - apparently. Makes me want",114,['https://t.co/aho2HC5fIE'],[],[],['@Otto_English']
11551,0,win war,We will win this war,20,[],['#SlavaUkraini'],[],[]
11552,0,lot like village hall farce fact village hall dies better svfjw szwo,"This lot are like village hall farce. In fact, my village hall dies better.",75,['https://t.co/svFjW3szWO'],['#SlavaUkraini'],[],[]
11553,0,proud ukraine zelensky zzwp ds,We re proud of him .,20,['https://t.co/1zzWP0n5ds'],"['#SlavaUkraini', '#Ukraine', '#Zelensky', '#StandWithUkraine']","['❤', '🙏', '🏻']",[]
11554,0,independent visit cnnbrasil page jairbolsonaro recent visit declared solidarity ofitj,"@Independent Please visit @CNNBrasil page to see that on @jairbolsonaro recent visit he declared ""solidarity"" with",114,['https://t.co/67P38OfiTJ'],[],[],"['@Independent', '@CNNBrasil', '@jairbolsonaro']"
11555,0,brokenpixelua johnsweeneyroar let know france ukrainianheroes,@brokenpixelua @johnsweeneyroar Just to let you know that I'm from France.,74,[],"['#SlavaUkraini', '#UkrainianHeroes']","['💙', '💛']","['@brokenpixelua', '@johnsweeneyroar']"
11556,0,andersostlund horrible stopputin peace,@andersostlund Horrible,23,[],"['#StopPutin', '#StopWarInUkraine', '#Peace', '#StandWithUkriane', '#SlavaUkraini']",[],['@andersostlund']
11557,0,kyivindependent planes celebrate aware russian troops klqevzrtob,"@KyivIndependent Over 100 planes now. I d celebrate, but I m aware that many of these Russian troops have no more",113,['https://t.co/KlQevzrToB'],[],[],['@KyivIndependent']
11558,0,pray praying pray prayforpeace prayforukraine,Pray for Others before Praying for Yourself,43,[],"['#pray', '#PrayForPeace', '#PrayForUkraine', '#SlavaUkraini']",['🙏'],[]
11559,0,mad world qdoxpwofd,. Mad World .,13,['https://t.co/qdoxPWoFD1'],['#SlavaUkraini'],[],[]
11560,0,building tiers tricky structure major project lesson perspective thi yvbsvkupee,Building tiers again. A tricky structure in a major project. But we ve all had a serious lesson in perspective thi,114,['https://t.co/yVbsVKuPEe'],[],[],[]
11561,0,hegellacan stop waving century live st mongol jebac putina,@hegellacan1 Stop waving 18-19s century We live in 21st mongol!!!! JEBAC pUtina!!!,82,[],['#SlavaUkraini'],[],['@hegellacan1']
11562,0,visited ukraine strong determined proud country seeing fight fre cqjhneoijg,"I visited  in 2013 and I could see it was a strong, determined and proud country. Seeing them fight for fre",107,['https://t.co/CqJHNeOiJG'],['#Ukraine'],[],[]
11563,0,precious pray sing peace safety day soon czjxalwq,I pray she can sing in peace and safety some day soon.,54,['https://t.co/czjxALwq6Z'],"['#Precious', '#SlavaUkraini']",[],[]
11564,0,heart breaks innocent people love russian culture compare genocid xry gmc,"My heart breaks for the innocent people of , I LOVE RUSSIAN CULTURE, but I could never compare it to the Genocid",112,['https://t.co/0XrY7q0gmc'],[],[],[]
11565,0,wish awesome video longer fun watch bj icfecaw,So wish this awesome video was longer. fun to watch and,55,['https://t.co/bj0iCfeCAW'],['#SlavaUkraini'],[],[]
11566,0,russianembassyc mfa_russia globeandmail cbcnews radiocanadainfo nationalpost globalnews lp_lapresse orxv cnd,@RussianEmbassyC @mfa_russia @globeandmail @CBCNews @RadioCanadaInfo @nationalpost @globalnews @LP_LaPresse,107,['https://t.co/orXv31Cnd5'],[],[],"['@RussianEmbassyC', '@mfa_russia', '@globeandmail', '@CBCNews', '@RadioCanadaInfo', '@nationalpost', '@globalnews', '@LP_LaPresse']"
11567,0,matteosalvinimi matteosalvinimi merkel mummies putin invite blog htzk rzlt kiev dbklf pcdn,"@matteosalvinimi . @matteosalvinimi Merkel ""mummies"" Putin. I invite to my blog! .",82,"['https://t.co/hTzK48RzlT', 'https://t.co/dBKLF7pcDn']",['#Kiev'],[],"['@matteosalvinimi', '@matteosalvinimi']"
11568,0,kremlinrussia_e whines like little bitch nazis ukraine sends muslim chechen nazis afagdavcha,"@KremlinRussia_E whines like a little bitch about ""Nazis"" in Ukraine, yet he sends the Muslim chechen Nazis AND the",115,['https://t.co/afaGdaVchA'],[],[],['@KremlinRussia_E']
11569,0,newvoiceukraine birds good signs picture took offer canada goose floc ih rn anad,"@NewVoiceUkraine If birds are good signs, then I give you this picture I took, to offer you more. Canada Goose floc",115,['https://t.co/iH6rN7aNAd'],[],[],['@NewVoiceUkraine']
11570,0,hey activision ea_dice infinityward making game glorify commie troops raped slaug ju tnqcevc,"Hey @Activision @EA_DICE @InfinityWard How about making a game that doesn't glorify commie troops, who raped, slaug",115,['https://t.co/jU7TnqCEvc'],[],[],"['@Activision', '@EA_DICE', '@InfinityWard']"
11571,0,grateful people evacuated maternity hospital wgknhoyreh,I am so grateful all people were evacuated. a maternity hospital!,65,['https://t.co/WgKnhOYreH'],"['#SlavaUkraini', '#PutinIsaWarCriminal']",[],[]
11572,0,lent year earth putin fckputin,"For Lent this year, can the Earth give up Putin?",48,[],"['#FckPutin', '#SlavaUkraini']",[],[]
11573,0,evidence russian war crimes begins appearing oprussia fckptn warcrime evuln gm,Evidence of Russian war crimes begins appearing.,48,['https://t.co/EVuln5j9gm'],"['#OpRussia', '#SlavaUkraini', '#IStandWithUkraine', '#fckptn', '#WarCrime']",[],[]
11574,0,denttooth soo sorry guys judging stupid ckers ezgrxfhv,"@denttooth I'm soo sorry for you guys Noone is judging you! (and if there are any stupid f*ckers who do that, j",111,['https://t.co/r7EZGRxfhv'],[],"['😪', '😪', '😔']",['@denttooth']
11575,0,evident people feel stopputinnow uexzncompi,It s becoming more and more evident how people really feel about,64,['https://t.co/uExZncompi'],"['#RussianUkrainianWar', '#StopPutinNOW', '#SlavaUkraini']",[],[]
11576,0,biden going line military power feet ukrainian border watch qwwfbblnft,We're going to line up all the military power of the  3 feet from the  border and watch these,93,['https://t.co/qwwFBBLnFT'],"['#Biden', '#US', '#Ukrainian']",[],[]
11577,0,mid_kaliningrad mfa_russia rusemb_pl rusembusa rvio_ru rusgkkirkenes rusembno rusbotwien rusembswe ldc datg,@MID_Kaliningrad @mfa_russia @rusemb_pl @RusEmbUSA @rvio_ru @rusgkkirkenes @RusEmbNo @RusBotWien @RusEmbSwe,107,['https://t.co/J4Ldc1Datg'],[],[],"['@MID_Kaliningrad', '@mfa_russia', '@rusemb_pl', '@RusEmbUSA', '@rvio_ru', '@rusgkkirkenes', '@RusEmbNo', '@RusBotWien', '@RusEmbSwe']"
11578,0,lisayasko happy international women day brave ukranian women iranian women women world wome qlfipax,@LisaYasko . HAPPY INTERNATIONAL WOMEN'S DAY. 2 BRAVE UKRANIAN WOMEN &amp; IRANIAN WOMEN . WOMEN AROUND THE WORLD. WOME,119,['https://t.co/h51qLFipAx'],[],[],['@LisaYasko']
11579,0,case need refresher course putins war connects tfg klan read articl wuuzcndlan,In case you need a refresher course in how Putins War all connects back to TFG and his klan please read the articl,114,['https://t.co/wUuZCnDLAN'],[],[],[]
11580,0,phase russianinvasion kyiv begun goal turn public sentiment favor vmlklyrc,"The next phase of  on kyiv has begun. Now, their goal is to turn the public sentiment in favor of",97,['https://t.co/VmLKLyrC3H'],['#russianinvasion'],[],[]
11581,0,feeling sorry russian grunts ground putin commanders carrying terrorism msisqqzphk,Feeling sorry for the Russian grunts on the ground. Not Putin or his commanders who are carrying out his terrorism.,115,['https://t.co/msiSQqzphk'],[],[],[]
11582,0,continue help ukrainian people mere gestures sanctions qucw wil,But he is. He will continue to do so! Go and help the Ukrainian people with more than mere gestures and sanctions,113,['https://t.co/QuCw2H1wiL'],[],[],[]
11583,0,ukranian armed forces managed capture russian tanks ammunitions eastern ukraine gietyd cid,Armed Forces managed to capture  tanks and ammunitions in Eastern Ukraine,73,['https://t.co/GiEtYD9CiD'],"['#Ukranian', '#Russian']","['❗', '📍']",[]
11584,0,patrickdextervc sad beautiful piece stunning backdrop faithful pup great taste music lovely res ai qmwqzsp,@patrickdextervc Sad and beautiful piece. Stunning backdrop. Faithful pup with great taste in music. What a lovely res,118,['https://t.co/Ai6qmWqzsp'],[],[],['@patrickdextervc']
11585,0,man true leader leading example people follow remain strong whilst lbuq tl,"This man is a true leader, leading by example, and that is why his people follow him and remain strong whilst being",115,['https://t.co/LBUq2TL23f'],[],[],[]
11586,0,loch nofilter james hamilton heritage park zktyl pj,Up at the Loch.   @ James Hamilton Heritage Park,48,['https://t.co/zkTyl9L0pJ'],"['#nofilter', '#slavaukraini']",[],['@']
11587,0,german embassy south africa owned russian embassy glorytoukraine sgk jw mkz,German Embassy in South Africa just owned the Russian Embassy!,62,['https://t.co/sGk3jW6MKZ'],"['#SlavaUkraini', '#GloryToUkraine']",[],[]
11588,0,stop russia save ukraine arrest putin world depends action ukrainestands hetboйhe ddpoluggyo,Stop Russia! Save Ukraine! Arrest Putin! The world depends on our action now!,77,['https://t.co/dDpolUGGYO'],"['#UkraineStands', '#HETBOЙHE']",[],[]
